OBJECTID,CASENUMBER,MODULENAME,CASEID,WORKCLASS,APPLICATIONDATE,PROJECTID,PROJECTNAME,GISHISTORYQUEUEID,SPATIALTYPE,SPATIALID,CASETYPE,CASEWORKCLASS,STATUS,DESCRIPTION,ISSUEDATE,EXPIREDATE,MAIN_ADDRESS_LINE1,MAIN_ADDRESS_LINE2,OWNER,BUSINESSPHONE,LASTCHANGEDON,SHAPE.AREA,SHAPE.LEN
418351,CPLN2017880969,PlanManagement,a243db96-d3be-41b9-aa2b-f4b95e73ce8a,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1500907663000.0, ,,3844d8bb-650e-4fcb-96b7-37890d194135,Parcel,17918601001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Clark County Credit Union MSP,,,67 E LAKE MEAD PKWY,"HENDERSON, NV 89015",Patrick Signs,7028734463,1501632000000.0,16363.728459814502,543.131838823148
418352,CPLN2017880969,PlanManagement,a243db96-d3be-41b9-aa2b-f4b95e73ce8a,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1500907663000.0, ,,3844d8bb-650e-4fcb-96b7-37890d194135,Parcel,17918601001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Clark County Credit Union MSP,,,67 E LAKE MEAD PKWY,"HENDERSON, NV 89015",Patrick Signs,7028734463,1501632000000.0,20131.2952980164,636.412489758025
418353,CPLN2017880969,PlanManagement,a243db96-d3be-41b9-aa2b-f4b95e73ce8a,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1500907663000.0, ,,3844d8bb-650e-4fcb-96b7-37890d194135,Parcel,17918601001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Clark County Credit Union MSP,,,67 E LAKE MEAD PKWY,"HENDERSON, NV 89015",Patrick Signs,7028734463,1501632000000.0,5964.24827638758,340.79390176944503
418354,CPLN2017880969,PlanManagement,a243db96-d3be-41b9-aa2b-f4b95e73ce8a,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1500907663000.0, ,,3844d8bb-650e-4fcb-96b7-37890d194135,Parcel,17918601001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Clark County Credit Union MSP,,,67 E LAKE MEAD PKWY,"HENDERSON, NV 89015",Patrick Signs,7028734463,1501632000000.0,6771.86293834774,343.41226094750806
418355,CPLN2017880969,PlanManagement,a243db96-d3be-41b9-aa2b-f4b95e73ce8a,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1500907663000.0, ,,3844d8bb-650e-4fcb-96b7-37890d194135,Parcel,17918601001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Clark County Credit Union MSP,,,67 E LAKE MEAD PKWY,"HENDERSON, NV 89015",Patrick Signs,7028734463,1501632000000.0,5949.8959845627105,323.75768596102904
418356,CPLN2017880969,PlanManagement,a243db96-d3be-41b9-aa2b-f4b95e73ce8a,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1500907663000.0, ,,772f0589-ec6b-4993-b0b5-547b2338e62d,Parcel,17918610001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Clark County Credit Union MSP,,,67 E LAKE MEAD PKWY,"HENDERSON, NV 89015",Patrick Signs,7028734463,1501632000000.0,16363.728459814502,543.131838823148
418357,CPLN2017881142,PlanManagement,910f4631-4ac6-461a-b60f-c3812ab7c3c2,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1503318023000.0, ,,8cc96a77-4500-4307-91f8-a9171e705757,Parcel,18902801007,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Railroad Pass Travel Center,,,2800 S BOULDER HWY,"HENDERSON, NV 89002",YESCO LLC,7028768080,1503273600000.0,660133.50969349,4384.1850410344505
418358,CPLN2017881147,PlanManagement,19bb81f0-721d-4354-9aea-99ab6dff8dc8,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1503325279000.0, ,,48bfe509-5999-4390-bf2b-90507bfa7661,Parcel,17822201010,CD - Current Planning and Entitlements,Master Sign Plan,Pending,One 60,,,160 CIELO ABIERTO WAY,"HENDERSON, NV 89012",HORIZON RANGE L L C,,1503273600000.0,313997.303985786,2496.92581883227
418359,CPLN2017881437,PlanManagement,30eda26a-3722-4f51-abbf-e80f1d48de88,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1506350462000.0, ,,a5d19141-57aa-44f4-82ba-4fc87688d002,Parcel,17813610001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Quicky Express (Lake Mead) ,,,505 W LAKE MEAD PKWY,"HENDERSON, NV 89015",Quicky Express LLC,7024974333,1506297600000.0,14240.4327260568,471.85206843734204
418360,CPLN2017881437,PlanManagement,30eda26a-3722-4f51-abbf-e80f1d48de88,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1506350462000.0, ,,a5d19141-57aa-44f4-82ba-4fc87688d002,Parcel,17813610001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Quicky Express (Lake Mead) ,,,505 W LAKE MEAD PKWY,"HENDERSON, NV 89015",Quicky Express LLC,7024974333,1506297600000.0,12704.9019025082,451.730990165898
418361,CPLN2017881437,PlanManagement,30eda26a-3722-4f51-abbf-e80f1d48de88,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1506350462000.0, ,,c17a4987-74cf-4cfd-8402-4bfee16d3a70,Parcel,17813610002,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Quicky Express (Lake Mead) ,,,505 W LAKE MEAD PKWY,"HENDERSON, NV 89015",Quicky Express LLC,7024974333,1506297600000.0,12704.9019025082,451.730990165898
418362,CPLN2017881437,PlanManagement,30eda26a-3722-4f51-abbf-e80f1d48de88,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1506350462000.0, ,,c17a4987-74cf-4cfd-8402-4bfee16d3a70,Parcel,17813610002,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Quicky Express (Lake Mead) ,,,505 W LAKE MEAD PKWY,"HENDERSON, NV 89015",Quicky Express LLC,7024974333,1506297600000.0,6211.839391617561,336.108214795154
418363,CPLN2017881437,PlanManagement,30eda26a-3722-4f51-abbf-e80f1d48de88,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1506350462000.0, ,,1a76fce4-e1ae-4a02-b5fc-1bc45b75d495,Parcel,17813610003,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Quicky Express (Lake Mead) ,,,505 W LAKE MEAD PKWY,"HENDERSON, NV 89015",Quicky Express LLC,7024974333,1506297600000.0,14240.4327260568,471.85206843734204
418364,CPLN2017881437,PlanManagement,30eda26a-3722-4f51-abbf-e80f1d48de88,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1506350462000.0, ,,1a76fce4-e1ae-4a02-b5fc-1bc45b75d495,Parcel,17813610003,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Quicky Express (Lake Mead) ,,,505 W LAKE MEAD PKWY,"HENDERSON, NV 89015",Quicky Express LLC,7024974333,1506297600000.0,12704.9019025082,451.730990165898
418365,CPLN2017881437,PlanManagement,30eda26a-3722-4f51-abbf-e80f1d48de88,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1506350462000.0, ,,1a76fce4-e1ae-4a02-b5fc-1bc45b75d495,Parcel,17813610003,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Quicky Express (Lake Mead) ,,,505 W LAKE MEAD PKWY,"HENDERSON, NV 89015",Quicky Express LLC,7024974333,1506297600000.0,6211.839391617561,336.108214795154
418366,CPLN2017881583,PlanManagement,73c11eba-2e3e-47d1-8ce5-a82a3c702cf4,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1508160818000.0,C7295D3A-2007-43F9-880A-A4E988CF0714,BELTWAY PLAZA,94650020-dba1-40a1-9e71-e843acb1c1f3,Parcel,17724313001,CD - Current Planning and Entitlements,Master Sign Plan,Cancelled,BELTWAY PLAZA (EASTERN/SERENE COMMERCIAL,,,9310 S EASTERN AVE 122,"HENDERSON, NV 89123",Yesco LLC,7023487414,1508112000000.0,283581.66033781605,2335.0588104877
418367,CPLN2017881783,PlanManagement,1d3f50ce-9c41-4d0e-865e-7297c2f4f02b,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1511345069000.0, ,GREEN VALLEY NORTH,9646fe2c-c422-4913-87af-249ae33cdb28,Parcel,17807511006,CD - Current Planning and Entitlements,Master Sign Plan,Pending,ARCH PLAZA ,,,2213 N GREEN VALLEY PKWY,"HENDERSON, NV 89014",Arch Holdings,,1511308800000.0,23976.880713998602,703.173864739722
418368,CPLN2017881801,PlanManagement,f4a5bd98-4967-4c4c-9bf8-c10f13960076,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1511788301000.0, ,,238b45cd-1980-4d69-b7fd-3bfff34ec15f,Parcel,16135411002,CD - Current Planning and Entitlements,Master Sign Plan,Pending,River Stone ,,,3101 N BOULDER HWY,"HENDERSON, NV 89011","Architectural Design & Signs, Inc",702-795-7001,1511740800000.0,1211703.89119548,5649.40121835391
418369,CPLN2017881909,PlanManagement,9c090e21-8990-4c6f-a1d1-d671ecbb826d,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1512997383000.0, ,,eac18e43-4459-4c32-8d96-c80b7b016f9f,Parcel,17713510001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Vons #2511-DriveUp&Go ,,,2667 WINDMILL PKWY,"HENDERSON, NV 89074",YESCO LLC,7023487414,1512950400000.0,412525.54107064503,4706.75579633772
418370,CPLN2017881437,PlanManagement,30eda26a-3722-4f51-abbf-e80f1d48de88,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1506350462000.0, ,,a5d19141-57aa-44f4-82ba-4fc87688d002,Parcel,17813610001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Quicky Express (Lake Mead) ,,,505 W LAKE MEAD PKWY,"HENDERSON, NV 89015",Quicky Express LLC,7024974333,1506297600000.0,6211.839391617561,336.108214795154
418371,CPLN2017881437,PlanManagement,30eda26a-3722-4f51-abbf-e80f1d48de88,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1506350462000.0, ,,c17a4987-74cf-4cfd-8402-4bfee16d3a70,Parcel,17813610002,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Quicky Express (Lake Mead) ,,,505 W LAKE MEAD PKWY,"HENDERSON, NV 89015",Quicky Express LLC,7024974333,1506297600000.0,14240.4327260568,471.85206843734204
418372,CPLN2017881953,PlanManagement,ee805e52-8729-4ff0-bf21-1bbe3103cebe,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1513773563000.0, ,,557287ff-ba8d-421f-ad54-0308cfa7d0ee,Parcel,17735202022,CD - Current Planning and Entitlements,Master Sign Plan,Pending,,,,915 ALPER CENTER DR,"HENDERSON, NV 89052",YESCO LLC,7023487414,1513728000000.0,542192.115578106,3339.22874745029
418373,CPLN2017881142,PlanManagement,910f4631-4ac6-461a-b60f-c3812ab7c3c2,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1503318023000.0, ,,7ecb26e1-bd98-45e8-a6ce-8bcc07632531,Parcel,18902801002,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Railroad Pass Travel Center,,,2800 S BOULDER HWY,"HENDERSON, NV 89002",YESCO LLC,7028768080,1503273600000.0,660133.50969349,4384.1850410344505
418374,CPLN2017881142,PlanManagement,910f4631-4ac6-461a-b60f-c3812ab7c3c2,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1503318023000.0, ,,28f14a55-2961-4026-baf4-a9f91a6afb06,Parcel,18902801003,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Railroad Pass Travel Center,,,2800 S BOULDER HWY,"HENDERSON, NV 89002",YESCO LLC,7028768080,1503273600000.0,197458.538171474,1858.14906358617
418375,CPLN2017881142,PlanManagement,910f4631-4ac6-461a-b60f-c3812ab7c3c2,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1503318023000.0, ,,28f14a55-2961-4026-baf4-a9f91a6afb06,Parcel,18902801003,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Railroad Pass Travel Center,,,2800 S BOULDER HWY,"HENDERSON, NV 89002",YESCO LLC,7028768080,1503273600000.0,267425.357404636,2455.4226971139105
418376,CPLN2017881142,PlanManagement,910f4631-4ac6-461a-b60f-c3812ab7c3c2,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1503318023000.0, ,,28f14a55-2961-4026-baf4-a9f91a6afb06,Parcel,18902801003,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Railroad Pass Travel Center,,,2800 S BOULDER HWY,"HENDERSON, NV 89002",YESCO LLC,7028768080,1503273600000.0,660133.50969349,4384.1850410344505
418377,CPLN2017881142,PlanManagement,910f4631-4ac6-461a-b60f-c3812ab7c3c2,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1503318023000.0, ,,8cc96a77-4500-4307-91f8-a9171e705757,Parcel,18902801007,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Railroad Pass Travel Center,,,2800 S BOULDER HWY,"HENDERSON, NV 89002",YESCO LLC,7028768080,1503273600000.0,197458.538171474,1858.14906358617
418378,CPLN2017881142,PlanManagement,910f4631-4ac6-461a-b60f-c3812ab7c3c2,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1503318023000.0, ,,8cc96a77-4500-4307-91f8-a9171e705757,Parcel,18902801007,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Railroad Pass Travel Center,,,2800 S BOULDER HWY,"HENDERSON, NV 89002",YESCO LLC,7028768080,1503273600000.0,267425.357404636,2455.4226971139105
418394,CPLN2021009209,PlanManagement,bc6143f1-3bce-4d4c-bd6b-3ede11311fb1,Master Sign Plan,1639396617000.0, ,CLARK COUNTY SCHOOL,c104e706-a93e-484c-98aa-5635a5f6ee65,Parcel,17932201064,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Smalley Elementary School,,,304 E PARADISE HILLS DR,"HENDERSON, NV 89002",Clark County School District Facilities Services,7027995214,1639353600000.0,568814.9398697551,3299.9389259997
418395,CPLN2022009390,PlanManagement,f763bfb8-82b7-4ba3-a67f-2f28c916046d,Master Sign Plan,1642067830000.0, ,,d43a4009-4208-4954-a539-b2ae80dc3a01,Parcel,19103401010,CD - Current Planning and Entitlements,Master Sign Plan,Pending,"South 15 Buildings F, G, and H",,,12030 BERMUDA RD,"HENDERSON, NV 89052",Pamattoni Development,7028027840,1642032000000.0,1781177.34778806,5326.73433158421
418399,CPLN2017880830,PlanManagement,9c667939-945c-4211-9540-c0a79b26502e,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1499326666000.0, ,THE CANYONS,30e7de6a-b305-4e79-bb31-faf782c9c208,Parcel,17832210010,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Blackrock - Canyons at Macdonald Ranch Parcel F/L,,,975 AMARA WAY,"HENDERSON, NV","P N II, Inc",,1501632000000.0,556269.6679994221,4008.54791219648
418400,CPLN2017880830,PlanManagement,9c667939-945c-4211-9540-c0a79b26502e,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1499326666000.0, ,THE CANYONS,5b782301-9b06-455a-9d2a-098b450e43df,Parcel,17832317001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Blackrock - Canyons at Macdonald Ranch Parcel F/L,,,975 AMARA WAY,"HENDERSON, NV","P N II, Inc",,1501632000000.0,554956.362562235,4315.92679934435
418401,SP-9-98,,,,,,SUNRIDGE VILLAGE PLAZA,,,,,,,SUNRIDGE VILLAGE,,,10850-10980 S EASTERN AVE,,,,,391939.36935586197,2994.92410288072
