OBJECTID_BILLBOARD,LVBOARDS_,LVBOARDS_I,SIGN_TYPE,STREET_NUM,STREET_DIR,STREET_NAM,PARCEL,PARCELOLD,APPLICANT,SIGN_AREA,SIGN_HEIGH,TAG_NUM,APPLY_DATE,NOTES_SUP,NOTES_VAR,NOTES_RQR,NOTES,SIZE_,FIELD_CHEC,FREEWAY,APP_FIN,WARD_BILLBOARD,OBJECTID_1,CALC_ACRES,ASSR_ACRES,LABEL_CLAS,PARCELTYPE,PRCLID,PRCLKEY,PRCLVER,PCLBOOK,PCLSEC,PCLPAGE,PCLSUBD,PCLNO,TAXDIST_SP,FDPHANTOM,FIREMAPNO,CENTRACT,SHAPE_LENG,PRECINCT,COMMISSION,ASSEMBLY,SENATE,CONGRESS,TAZ,AREA,PERIMETER,WARD_PARCEL,CNTY_IS,SHADE,ACRES,SQ_MILES,ZIP,OBJECTID_PARCEL,TAXDIST,OWNER,ADDRESS1,ADDRESS2,ADDRESS3,ADDRESS4,ADDRESS5,NAMETAG,ZIPCODE,COMNAME,STRNO,STRFRAC,STRDIR,STRNAME,STRTYPE,STRCITY,STRUNIT,COMMENT1,COMMENT2,FIXD,SUBTAG,LEGAL1,LEGAL2,LEGAL3,LEGAL4,LEGAL5,LEGAL6,ASSDYR,CONSTYR,DOCDATE,FILLER1,DOCNO,DOCMULTI,DOCVEST,SALEPRICE,SALETYPE,SALEDATE,PORTION,BK1,BK2,SECTNO,TOWNSHIP,RANGE,LANDUSE,CAPACITY,LANDCD1,LANDACRE1,LANDVAL1,LANDCD2,LANDACRE2,LANDVAL2,IMPVAL,PRCD1,PRVAL1,PRCD2,PRVAL2,PRCD3,PRVAL3,EXMPCD,EXMPVAL,LYACRES,LYLNDVAL,LYIMPVAL,LYPPVAL,LYEXCD,LYEXVAL,LY2ACRES,LY2LNDVAL,LY2IMPVAL,LY2PPVAL,LY2EXCD,LY2EXVAL,OWNERNUM,OWNERDEN,ETALFLAG,UPDDATE,LASTUPDATE,LOTSQFT,OLDPARCEL,INACTPCL,INACTREF,FILLER2,PCLBOOK3,PCL5,PCL6,PCL8,OLDBOOK,OLDPCL,OLDPAGE,OLDLOT,OLDFILL,ZIPMAIN,ZIPLUS4,LOCATION,STR,ADBOOK,ADPAGE,ADDR_OWN,ADDRESS,INACTNEWPC,LUCODE,SHAPE_LE_1,Shape__Area,Shape__Length
90,108,26,AA,5600,W,Charleston,13836408008,13836408008, ,288,40,0,11-14-83, , , ,DONREY, ,1,300, ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,109,25, ,5301,W,Charleston,16301501011,16301501005,Clear Channel Outdoor,672,40,0,06/07/89, ,V-23-89,"RQR-30592;RQR-17662; RQR-12232, V-23-89(1),(2)&(3)", ,14x48,1,300, ,1,603417.0,0.0,5.74,701.0,0.0,16301501011,701.0,701.0,163,01,5,01,011,213.0,2521-16,2521.0,1003.0,21474.8329202,3003.0,C,10.0,3.0,4.0,548.0,,161583.305707,1,0.0,83.0,11202.3105405,17.50361022,89146.0,483655.0,213.0,M D C COAST 13 L L C,C/O LEGAL DEPARTMENT,11995 EL CAMINO REAL,SAN DIEGO CA 92130, , , ,921300000.0, ,5301.0, ,W,CHARLESTON,BLVD,LV, , , ,PM01070034        L2, ,PARCEL MAP FILE 107 PAGE 34,LOT 2, , , , ,2027.0,2001.0,20221122, ,2022112201150, ,NS,15162984.0,R,20221101, , , ,01,21,60,358000.0,1.0, ,6.0,1496453.0, ,0.0,0.0,346391.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,1417693.0,350503.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,16301501009,0.0, ,163,16301,163015,16301501,163,163015010,015,010,11,92130.0,0.0,005301   W CHARLESTON            BLVDL,0121  60,0107,0034,M D C COAST 13 L L C            C/O LEGAL DEPARTMENT            11995 EL CAMINO REAL            SAN DIEGO CA 92130,005301   W CHARLESTON            BLVD, ,358.0,2568.80696652,249964.787109375,2568.806966520142
92,110,23,AA,5300,W,Charleston,13836803015,13836803003,DONREY,288,30,0, ,U-84-86, ,U-84-86(1)&(2),"Abeyed 11/26/96, 5 yr review has not been done", ,1,300, ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,111,26, ,5200,W,Charleston,16301502014,16301502002, ,288,40,0, , , , ,DONREY,12x24,1,300, ,1,557820.0,0.0,0.66,701.0,0.0,16301502014,701.0,701.0,163,01,5,02,014,213.0,2521-18,2521.0,1003.0,21474.8329202,3003.0,C,10.0,3.0,4.0,548.0,,161583.305707,1,0.0,83.0,11202.3105405,17.50361022,89146.0,483663.0,213.0,ALEXANDER LIVING TRUST,ALEXANDER GEORGE & LILLIAN TRS,3744 E CHAPMAN AVE # 12355,ORANGE CA 92859, , , ,928590000.0, ,5231.0, ,W,CHARLESTON,BLVD,LV, , , ,PM01100019        L1, ,PARCEL MAP FILE 110 PAGE 19,LOT 1, , , , ,2027.0,2006.0,20200410, ,2020041001667, ,NS,2745000.0,R,20200401, , , ,01,21,60,335000.0,1.0, ,1.0,210306.0, ,0.0,0.0,287900.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,199238.0,288433.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,16301502003,0.0, ,163,16301,163015,16301502,163,163015020,015,020,14,92859.0,0.0,005231   W CHARLESTON            BLVDL,0121  60,0110,0019,ALEXANDER LIVING TRUST          ALEXANDER GEORGE & LILLIAN TRS  3744 E CHAPMAN AVE # 12355      ORANGE CA 92859,005231   W CHARLESTON            BLVD, ,335.0,771.32075535,28399.8515625,771.3207553531535
94,113,19,AA,4820,W,CHARLESTON,13836804008,13836804008,LAMAR,672,40,711,1/13/95,U-262-94, ,RQR-39107; 22322; 4240; 1979, ,14x48,1,300, ,1,553833.0,0.0,0.72,701.0,0.0,13836804008,701.0,701.0,138,36,8,04,008,213.0,2421-99,2421.0,107.0,15976.5347855,3000.0,C,10.0,3.0,4.0,523.0,,161583.305707,1,0.0,83.0,11202.3105405,17.50361022,89146.0,269400.0,213.0,CHARWEST INC,4820 W CHARLESTON BLVD,LAS VEGAS NV 89146-1400, , , , ,891461400.0, ,4820.0, ,W,CHARLESTON,BLVD,LV, , , ,00000000, ,PT GOV LOT 63, , , , , ,2027.0,1967.0,20000821, ,2000082100700, ,NS,0.0, , , , , ,36,20,60,370000.0,1.0, ,1.0,208564.0, ,0.0,0.0,62866.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,197587.0,62146.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13836804008,0.0, ,138,13836,138368,13836804,138,138368040,368,040,08,89146.0,1400.0,004820   W CHARLESTON            BLVDL,3620  60,0000,0000,CHARWEST INC                    4820 W CHARLESTON BLVD          LAS VEGAS NV 89146-1400,004820   W CHARLESTON            BLVD, ,370.0,754.06472998,31189.787109375,754.0647299865134
95,114,28, ,4717,W,Charleston,16206102001,16206102001, ,672,40,0,2/11/85, , , ,MARTIN,14x48,1,300, ,1,549903.0,0.0,0.47000000000000003,701.0,0.0,16206102001,701.0,701.0,162,06,1,02,001,213.0,2522-12,2522.0,1004.0,23018.8873413,3043.0,C,10.0,3.0,4.0,550.0,,161583.305707,1,0.0,83.0,11202.3105405,17.50361022,89102.0,440232.0,213.0,S W & S H FAMILY TRUST,PARK SOONHI & SUNGWON TRS,C/O STARBUCKS COFFEE CO~C/O MAIL,2401 UTAH AVE S # 800,SEATTLE WA 98134, , ,981340000.0, ,4717.0, ,W,CHARLESTON,BLVD,LV, , , ,00000000, ,PT GOV LOT 4, , , , , ,2027.0,2015.0,20160909, ,2016090903246, ,NS,2500000.0,R,20160901, , , ,06,21,61,360000.0,1.0, ,0.0,165381.0, ,0.0,0.0,188948.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,163016.0,192378.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,16206102001,0.0, ,162,16206,162061,16206102,162,162061020,061,020,01,98134.0,0.0,004717   W CHARLESTON            BLVDL,0621  61,0000,0000,S W & S H FAMILY TRUST          PARK SOONHI & SUNGWON TRS       C/O STARBUCKS COFFEE CO~C/O MAIL2401 UTAH AVE S # 800           SEATTLE WA 98134,004717   W CHARLESTON            BLVD, ,360.0,565.75637944,20602.01953125,565.7563794397433
96,115,14, ,4100,W,Charleston,13931801009,13931801009,Clear Channel Outdoor,672,40,0, ,U-216-90, ,RQR-39097; 21349; 12233; 5939, ,14x48,1,300, ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,116,7,AA,3920,W,CHARLESTON,13931801018,13931801011,LAMAR,672,55,347,6/2/94,U-43-94, ,RQR-34974; 21510; 5168; 2861, ,14x48,0,300, ,1,589253.0,0.0,3.06,701.0,0.0,13931801018,701.0,701.0,139,31,8,01,018,213.0,2422-97,2422.0,105.0,19501.1953468,3045.0,C,10.0,3.0,4.0,524.0,,161583.305707,1,0.0,83.0,11202.3105405,17.50361022,89102.0,318029.0,213.0,D J S DEVELOPMENT L L C,16461 SHERMAN WAY # 140,VAN NUYS CA 91406, , , , ,914060000.0, ,3920.0, ,W,CHARLESTON,BLVD,LV, , , ,00000000, ,PT SW4 SE4 SEC 31 20 61, , , , , ,2027.0,1972.0,20160908, ,2016090803491, ,NS,3500000.0,R,20160901, , , ,31,20,61,335000.0,1.0, ,3.0,816426.0, ,0.0,0.0,809351.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,699794.0,826230.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20251006,20251006,0.0, ,13931801012,0.0, ,139,13931,139318,13931801,139,139318010,318,010,18,91406.0,0.0,003920   W CHARLESTON            BLVDL,3120  61,0000,0000,D J S DEVELOPMENT L L C         16461 SHERMAN WAY # 140         VAN NUYS CA 91406,003920   W CHARLESTON            BLVD, ,335.0,1494.65243231,133415.77734375,1494.6524323074348
98,118,22, ,0, , ,16204504011,16204504009, ,672,40,0, , , , ,DONREY,14x48,0,300, ,3,597039.0,0.0,2.59,701.0,0.0,16204504011,701.0,701.0,162,04,5,04,011,212.0,2524-18,2524.0,204.0,18398.8109345,5562.0,E,15.0,10.0,4.0,558.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89102.0,437491.0,212.0,L G C 231 L L C,6140 BRENT THURMAN WAY # 140,LAS VEGAS NV 89148, , , , ,891480000.0, ,241.0, ,W,CHARLESTON,BLVD,LV,180,CF 89-2004;+.07A COR;CA-20130813:3708, ,PM01080005        L1, ,PARCEL MAP FILE 108 PAGE 5,LOT 1, , , , ,2027.0,1955.0,20031222, ,2003122202131, ,NS,0.0, , , , , ,04,21,61,358000.0,1.0, ,3.0,939791.0, ,0.0,0.0,625999.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,939791.0,623279.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,16204504009,0.0, ,162,16204,162045,16204504,162,162045040,045,040,11,89148.0,0.0,000241   W CHARLESTON            BLVDL,0421  61,0108,0005,L G C 231 L L C                 6140 BRENT THURMAN WAY # 140    LAS VEGAS NV 89148,000241   W CHARLESTON            BLVD, ,358.0,1460.27433462,111598.01171875,1460.2743346032753
99,119,33, ,1001, ,Iron Hourse,13933810004,13933810004,Clear Channel Outdoor,288,30,0, , , , , , ,0,300, ,5,589992.0,0.0,3.18,807.0,0.0,13933810004,807.0,807.0,139,33,8,10,004,203.0,2424-97,2424.0,301.0,35552.9137961,4615.0,D,11.0,2.0,4.0,528.0,,161583.305707,1,0.0,83.0,11202.3105405,17.50361022,89106.0,319854.0,203.0,ETERNO RESORTS S P E L L C,C/O BRAIN BURDZINSKI,840 S RANCHO DR # 4-572,LAS VEGAS NV 89106, , , ,891060000.0, ,1001.0, , ,IRON HORSE,CT,LV, , , ,PB00530061        L8, ,PARKWAY CENTER,PLAT BOOK 53 PAGE 61,LOT 8, , , ,2027.0,0.0,20250515, ,2025051501813, ,NS,0.0, , , , , ,33,20,61,0.0,0.0, ,3.0,0.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20250612,20250612,0.0, ,13933810004,0.0, ,139,13933,139338,13933810,139,139338100,338,100,04,89106.0,0.0,001001     IRON HORSE            CT  L,3320  61,0053,0061,ETERNO RESORTS S P E L L C      C/O BRAIN BURDZINSKI            840 S RANCHO DR # 4-572         LAS VEGAS NV 89106,001001     IRON HORSE            CT, ,0.0,1546.49241308,138333.1328125,1546.492413104671
100,120,34, ,1022, ,Commerce,13933801018,13933801014,Clear Channel Outdoor,288,30,0, , , , , , ,1,300, ,3,593810.0,0.0,3.49,701.0,0.0,13933801018,701.0,701.0,139,33,8,01,018,203.0,2424-98,2424.0,7900.0,18758.0823266,4605.0,D,11.0,2.0,4.0,529.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89106.0,319845.0,203.0,1000 & 1018 S COMMERCE L L C,C/O S MOLASKY,920 S COMMERCE ST,LAS VEGAS NV 89106, , , ,891060000.0, ,1022.0, ,S,COMMERCE,ST,LV, , , ,00000000, ,PT SE4 SE4 SEC 33 20 61, , , , , ,2027.0,0.0,20250310, ,2025031001543, ,NS,3500000.0,R,20231101, , , ,33,20,61,0.0,0.0, ,3.0,1771840.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,1771840.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20240916,20240916,0.0, ,13933801017,0.0, ,139,13933,139338,13933801,139,139338010,338,010,18,89106.0,0.0,001022   S COMMERCE              ST  L,3320  61,0000,0000,1000 & 1018 S COMMERCE L L C    C/O S MOLASKY                   920 S COMMERCE ST               LAS VEGAS NV 89106,001022   S COMMERCE              ST, ,0.0,2697.04056439,152215.8984375,2697.040564390596
